Accuracy,Weight,Ncore,WS,ModelFpga,Blife,Bmodel,Cost,ModelCloud,BW
71.8865714285714, 150, 4, 0.25, 0, 7.86389194544378, 2, 1919, 1, 500
71.8865714285714, 150, 4, 0.5, 0, 5.5250553862137, 2, 1919, 1, 500
71.8865714285714, 150, 4, 0.75, 0, 4.25851168438649, 2, 1919, 1, 500
71.8865714285714, 150, 4, 1.0, 0, 3.46435539172271, 2, 1919, 1, 500
70.7722857142857, 150, 4, 0.25, 0, 8.358731895789, 2, 1919, 1, 500
70.7722857142857, 150, 4, 0.5, 0, 6.02636859099736, 2, 1919, 1, 500
70.7722857142857, 150, 4, 0.75, 0, 4.71165941489463, 2, 1919, 1, 500
70.7722857142857, 150, 4, 1.0, 0, 3.86785118074215, 2, 1919, 1, 500
70.7722857142857, 150, 4, 1.25, 0, 3.28037144348791, 2, 1919, 1, 500
70.5751428571429, 150, 4, 0.25, 0, 8.36876254769541, 2, 1919, 1, 500
70.5751428571429, 150, 4, 0.5, 0, 6.03680185329817, 2, 1919, 1, 500
70.5751428571429, 150, 4, 0.75, 0, 4.7212286604153, 2, 1919, 1, 500
70.5751428571429, 150, 4, 1.0, 0, 3.87645104446128, 2, 1919, 1, 500
70.5751428571429, 150, 4, 1.25, 0, 3.28810476723815, 2, 1919, 1, 500
68.8008571428572, 150, 4, 0.25, 0, 8.37653000997829, 2, 1919, 1, 500
68.8008571428572, 150, 4, 0.5, 0, 6.04488869578828, 2, 1919, 1, 500
68.8008571428572, 150, 4, 0.75, 0, 4.72864974180658, 2, 1919, 1, 500
68.8008571428572, 150, 4, 1.0, 0, 3.88312263155522, 2, 1919, 1, 500
68.8008571428572, 150, 4, 1.25, 0, 3.2941055363767, 2, 1919, 1, 500
75.0026857142857, 150, 4, 0.25, 0, 7.7505405483023, 2, 1919, 1, 500
75.0026857142857, 150, 4, 0.5, 0, 5.41379870948573, 2, 1919, 1, 500
75.0026857142857, 150, 4, 0.75, 0, 4.15967996214691, 2, 1919, 1, 500
75.0026857142857, 150, 4, 1.0, 0, 3.37731685443945, 2, 1919, 1, 500
74.7712571428571, 150, 4, 0.25, 0, 7.76348272607764, 2, 1919, 1, 500
74.7712571428571, 150, 4, 0.5, 0, 5.42643633813094, 2, 1919, 1, 500
74.7712571428571, 150, 4, 0.75, 0, 4.17087504027346, 2, 1919, 1, 500
74.7712571428571, 150, 4, 1.0, 0, 3.38715891763337, 2, 1919, 1, 500
72.6884, 150, 4, 0.25, 0, 7.77095390887655, 2, 1919, 1, 500
72.6884, 150, 4, 0.5, 0, 5.43373934902185, 2, 1919, 1, 500
72.6884, 150, 4, 0.75, 0, 4.17734806901153, 2, 1919, 1, 500
72.6884, 150, 4, 1.0, 0, 3.39285162514564, 2, 1919, 1, 500
71.5741142857143, 150, 4, 0.25, 0, 8.25380752931483, 2, 1919, 1, 500
71.5741142857143, 150, 4, 0.5, 0, 5.91789241306819, 2, 1919, 1, 500
71.5741142857143, 150, 4, 0.75, 0, 4.61250465111378, 2, 1919, 1, 500
71.5741142857143, 150, 4, 1.0, 0, 3.77893500164316, 2, 1919, 1, 500
71.5741142857143, 150, 4, 1.25, 0, 3.20053570871505, 2, 1919, 1, 500
71.3769714285714, 150, 4, 0.25, 0, 8.26358779158199, 2, 1919, 1, 500
71.3769714285714, 150, 4, 0.5, 0, 5.92795313953043, 2, 1919, 1, 500
71.3769714285714, 150, 4, 0.75, 0, 4.62167498166976, 2, 1919, 1, 500
71.3769714285714, 150, 4, 1.0, 0, 3.78714359428331, 2, 1919, 1, 500
71.3769714285714, 150, 4, 1.25, 0, 3.20789677255511, 2, 1919, 1, 500
69.6026857142857, 150, 4, 0.25, 0, 8.27116115655942, 2, 1919, 1, 500
69.6026857142857, 150, 4, 0.5, 0, 5.93575079739569, 2, 1919, 1, 500
69.6026857142857, 150, 4, 0.75, 0, 4.62878615937834, 2, 1919, 1, 500
69.6026857142857, 150, 4, 1.0, 0, 3.79351106384276, 2, 1919, 1, 500
69.6026857142857, 150, 4, 1.25, 0, 3.21360810001399, 2, 1919, 1, 500
65.5741142857143, 150, 4, 0.25, 0, 8.69983660619374, 2, 1919, 1, 500
65.5741142857143, 150, 4, 0.5, 0, 6.3874890381373, 2, 1919, 1, 500
65.5741142857143, 150, 4, 0.75, 0, 5.0462387911735, 2, 1919, 1, 500
65.5741142857143, 150, 4, 1.0, 0, 4.17051135682374, 2, 1919, 1, 500
65.5741142857143, 150, 4, 1.25, 0, 3.55378524401733, 2, 1919, 1, 500
65.4369714285715, 150, 4, 0.25, 0, 8.70823110556825, 2, 1919, 1, 500
65.4369714285715, 150, 4, 0.5, 0, 6.39654342976947, 2, 1919, 1, 500
65.4369714285715, 150, 4, 0.75, 0, 5.05471769514501, 2, 1919, 1, 500
65.4369714285715, 150, 4, 1.0, 0, 4.1782345317654, 2, 1919, 1, 500
65.4369714285715, 150, 4, 1.25, 0, 3.5607959544695, 2, 1919, 1, 500
76.0049714285714, 150, 4, 0.25, 0, 7.57203319119621, 2, 1919, 1, 500
76.0049714285714, 150, 4, 0.5, 0, 5.24118579956863, 2, 1919, 1, 500
76.0049714285714, 150, 4, 0.75, 0, 4.00756451657053, 2, 1919, 1, 500
76.0049714285714, 150, 4, 1.0, 0, 3.24401792474381, 2, 1919, 1, 500
75.7735428571428, 150, 4, 0.25, 0, 7.58438560099879, 2, 1919, 1, 500
75.7735428571428, 150, 4, 0.5, 0, 5.25302952061884, 2, 1919, 1, 500
75.7735428571428, 150, 4, 0.75, 0, 4.01795475699236, 2, 1919, 1, 500
75.7735428571428, 150, 4, 1.0, 0, 3.2530973650105, 2, 1919, 1, 500
73.6906857142857, 150, 4, 0.25, 0, 7.59151589355023, 2, 1919, 1, 500
73.6906857142857, 150, 4, 0.5, 0, 5.25987294589046, 2, 1919, 1, 500
73.6906857142857, 150, 4, 0.75, 0, 4.02396149308372, 2, 1919, 1, 500
73.6906857142857, 150, 4, 1.0, 0, 3.25834801367808, 2, 1919, 1, 500
72.5764, 150, 4, 0.25, 0, 8.05166774361716, 2, 1919, 1, 500
72.5764, 150, 4, 0.5, 0, 5.71224853993397, 2, 1919, 1, 500
72.5764, 150, 4, 0.75, 0, 4.4262094567941, 2, 1919, 1, 500
72.5764, 150, 4, 1.0, 0, 3.61282786144031, 2, 1919, 1, 500
72.3792571428572, 150, 4, 0.25, 0, 8.06097455503001, 2, 1919, 1, 500
72.3792571428572, 150, 4, 0.5, 0, 5.72162165061633, 2, 1919, 1, 500
72.3792571428572, 150, 4, 0.75, 0, 4.43465330480989, 2, 1919, 1, 500
72.3792571428572, 150, 4, 1.0, 0, 3.6203299629067, 2, 1919, 1, 500
70.6049714285714, 150, 4, 0.25, 0, 8.06818093135863, 2, 1919, 1, 500
70.6049714285714, 150, 4, 0.5, 0, 5.72888560387314, 2, 1919, 1, 500
70.6049714285714, 150, 4, 0.75, 0, 4.44120019469905, 2, 1919, 1, 500
70.6049714285714, 150, 4, 1.0, 0, 3.62614841523285, 2, 1919, 1, 500
66.5764, 150, 4, 0.25, 0, 8.47555640703507, 2, 1919, 1, 500
66.5764, 150, 4, 0.5, 0, 6.14857257044919, 2, 1919, 1, 500
66.5764, 150, 4, 0.75, 0, 4.82410363380631, 2, 1919, 1, 500
66.5764, 150, 4, 1.0, 0, 3.9691136803772, 2, 1919, 1, 500
66.5764, 150, 4, 1.25, 0, 3.37156192874415, 2, 1919, 1, 500
66.4392571428571, 150, 4, 0.25, 0, 8.48352346988229, 2, 1919, 1, 500
66.4392571428571, 150, 4, 0.5, 0, 6.15696184717651, 2, 1919, 1, 500
66.4392571428571, 150, 4, 0.75, 0, 4.83185191294239, 2, 1919, 1, 500
66.4392571428571, 150, 4, 1.0, 0, 3.9761083224444, 2, 1919, 1, 500
66.4392571428571, 150, 4, 1.25, 0, 3.37787147349841, 2, 1919, 1, 500
65.2049714285715, 150, 4, 0.25, 0, 8.49244557789386, 2, 1919, 1, 500
65.2049714285715, 150, 4, 0.5, 0, 6.16636523050919, 2, 1919, 1, 500
65.2049714285715, 150, 4, 0.75, 0, 4.84054126183258, 2, 1919, 1, 500
65.2049714285715, 150, 4, 1.0, 0, 3.98395509513471, 2, 1919, 1, 500
65.2049714285715, 150, 4, 1.25, 0, 3.3849513224355, 2, 1919, 1, 500
68.1855142857143, 150, 4, 0.25, 0, 10.159909721945, 2, 719, 0, 500
68.1855142857143, 150, 4, 0.25, 0, 7.58959105657046, 2, 1919, 1, 500
68.1855142857143, 150, 4, 0.5, 0, 6.37543091082138, 2, 719, 0, 500
68.1855142857143, 150, 4, 0.5, 0, 5.25802506074897, 2, 1919, 1, 500
68.1855142857143, 150, 4, 0.75, 0, 4.64515187158146, 2, 719, 0, 500
68.1855142857143, 150, 4, 0.75, 0, 4.02233930634759, 2, 1919, 1, 500
68.1855142857143, 150, 4, 1.0, 0, 3.65357815786589, 2, 719, 0, 500
68.1855142857143, 150, 4, 1.0, 0, 3.25692989380858, 2, 1919, 1, 500
67.9540857142857, 150, 4, 0.25, 0, 10.1821606726772, 2, 719, 0, 500
67.9540857142857, 150, 4, 0.25, 0, 7.6020008647276, 2, 1919, 1, 500
67.9540857142857, 150, 4, 0.5, 0, 6.39296408638264, 2, 719, 0, 500
67.9540857142857, 150, 4, 0.5, 0, 5.26994509532797, 2, 1919, 1, 500
67.9540857142857, 150, 4, 0.75, 0, 4.65911695589938, 2, 719, 0, 500
67.9540857142857, 150, 4, 0.75, 0, 4.03280639996774, 2, 1919, 1, 500
67.9540857142857, 150, 4, 1.0, 0, 3.66509896421685, 2, 719, 0, 500
67.9540857142857, 150, 4, 1.0, 0, 3.26608185656535, 2, 1919, 1, 500
65.8712285714286, 150, 4, 0.25, 0, 10.1950160935611, 2, 719, 0, 500
65.8712285714286, 150, 4, 0.25, 0, 7.6091643325857, 2, 1919, 1, 500
65.8712285714286, 150, 4, 0.5, 0, 6.40310276065202, 2, 719, 0, 500
65.8712285714286, 150, 4, 0.5, 0, 5.27683269425026, 2, 1919, 1, 500
65.8712285714286, 150, 4, 0.75, 0, 4.66719561550309, 2, 719, 0, 500
65.8712285714286, 150, 4, 0.75, 0, 4.0388576571933, 2, 1919, 1, 500
65.8712285714286, 150, 4, 1.0, 0, 3.67176517488093, 2, 719, 0, 500
65.8712285714286, 150, 4, 1.0, 0, 3.27137453811307, 2, 1919, 1, 500
70.4938857142857, 150, 4, 0.25, 0, 10.1208142074544, 2, 719, 0, 500
70.4938857142857, 150, 4, 0.25, 0, 7.56775335250347, 2, 1919, 1, 500
70.4938857142857, 150, 4, 0.5, 0, 6.34467204276913, 2, 719, 0, 500
70.4938857142857, 150, 4, 0.5, 0, 5.23708567404566, 2, 1919, 1, 500
70.4938857142857, 150, 4, 0.75, 0, 4.62066982384934, 2, 719, 0, 500
70.4938857142857, 150, 4, 0.75, 0, 4.00396917277401, 2, 1919, 1, 500
70.4938857142857, 150, 4, 1.0, 0, 3.63338929041205, 2, 719, 0, 500
70.4938857142857, 150, 4, 1.0, 0, 3.24087702762192, 2, 1919, 1, 500
70.2624571428571, 150, 4, 0.25, 0, 10.1428940574716, 2, 719, 0, 500
70.2624571428571, 150, 4, 0.25, 0, 7.58009179130203, 2, 1919, 1, 500
70.2624571428571, 150, 4, 0.5, 0, 6.36203621513377, 2, 719, 0, 500
70.2624571428571, 150, 4, 0.5, 0, 5.24891085099842, 2, 1919, 1, 500
70.2624571428571, 150, 4, 0.75, 0, 4.63448787253834, 2, 719, 0, 500
70.2624571428571, 150, 4, 0.75, 0, 4.01434075444755, 2, 1919, 1, 500
70.2624571428571, 150, 4, 1.0, 0, 3.64478292714252, 2, 719, 0, 500
70.2624571428571, 150, 4, 1.0, 0, 3.24993887019744, 2, 1919, 1, 500
68.1796, 150, 4, 0.25, 0, 10.1556504558104, 2, 719, 0, 500
68.1796, 150, 4, 0.25, 0, 7.58721400888743, 2, 1919, 1, 500
68.1796, 150, 4, 0.5, 0, 6.37207695193216, 2, 719, 0, 500
68.1796, 150, 4, 0.5, 0, 5.25574354223976, 2, 1919, 1, 500
68.1796, 150, 4, 0.75, 0, 4.64248127359842, 2, 719, 0, 500
68.1796, 150, 4, 0.75, 0, 4.02033668165957, 2, 1919, 1, 500
68.1796, 150, 4, 1.0, 0, 3.65137537312492, 2, 719, 0, 500
68.1796, 150, 4, 1.0, 0, 3.25517931969077, 2, 1919, 1, 500
67.0653142857143, 150, 4, 0.25, 0, 10.9963548392798, 2, 719, 0, 500
67.0653142857143, 150, 4, 0.25, 0, 8.04682871127643, 2, 1919, 1, 500
67.0653142857143, 150, 4, 0.5, 0, 7.0482866370359, 2, 719, 0, 500
67.0653142857143, 150, 4, 0.5, 0, 5.70737862138269, 2, 1919, 1, 500
67.0653142857143, 150, 4, 0.75, 0, 5.18624644487437, 2, 719, 0, 500
67.0653142857143, 150, 4, 0.75, 0, 4.42182412352471, 2, 1919, 1, 500
67.0653142857143, 150, 4, 1.0, 0, 4.10244789158598, 2, 719, 0, 500
67.0653142857143, 150, 4, 1.0, 0, 3.60893262380572, 2, 1919, 1, 500
66.8681714285714, 150, 4, 0.25, 0, 11.0137212610711, 2, 719, 0, 500
66.8681714285714, 150, 4, 0.25, 0, 8.0561243328522, 2, 1919, 1, 500
66.8681714285714, 150, 4, 0.5, 0, 7.06256253310576, 2, 719, 0, 500
66.8681714285714, 150, 4, 0.5, 0, 5.71673574389024, 2, 1919, 1, 500
66.8681714285714, 150, 4, 0.75, 0, 5.19784289519849, 2, 719, 0, 500
66.8681714285714, 150, 4, 0.75, 0, 4.43025123216362, 2, 1919, 1, 500
66.8681714285714, 150, 4, 1.0, 0, 4.11212391200055, 2, 719, 0, 500
66.8681714285714, 150, 4, 1.0, 0, 3.61641854017238, 2, 1919, 1, 500
65.0938857142857, 150, 4, 0.25, 0, 11.02717838463, 2, 719, 0, 500
65.0938857142857, 150, 4, 0.25, 0, 8.06332203588322, 2, 1919, 1, 500
65.0938857142857, 150, 4, 0.5, 0, 7.07363357820176, 2, 719, 0, 500
65.0938857142857, 150, 4, 0.5, 0, 5.72398728865966, 2, 1919, 1, 500
65.0938857142857, 150, 4, 0.75, 0, 5.20683936947035, 2, 719, 0, 500
65.0938857142857, 150, 4, 0.75, 0, 4.43678512134673, 2, 1919, 1, 500
65.0938857142857, 150, 4, 1.0, 0, 4.11963215608305, 2, 719, 0, 500
65.0938857142857, 150, 4, 1.0, 0, 3.6222244166386, 2, 1919, 1, 500
66.7617142857143, 150, 4, 0.25, 0, 10.2935121463443, 2, 719, 0, 500
66.7617142857143, 150, 4, 0.25, 0, 7.66389793147745, 2, 1919, 1, 500
66.7617142857143, 150, 4, 0.5, 0, 6.48100140730316, 2, 719, 0, 500
66.7617142857143, 150, 4, 0.5, 0, 5.32962459139545, 2, 1919, 1, 500
66.7617142857143, 150, 4, 0.75, 0, 4.72934626922142, 2, 719, 0, 500
66.7617142857143, 150, 4, 0.75, 0, 4.08531698169, 2, 1919, 1, 500
66.7617142857143, 150, 4, 1.0, 0, 3.72308739681729, 2, 719, 0, 500
66.7617142857143, 150, 4, 1.0, 0, 3.31205208438478, 2, 1919, 1, 500
66.5302857142857, 150, 4, 0.25, 0, 10.3163528008437, 2, 719, 0, 500
66.5302857142857, 150, 4, 0.25, 0, 7.67655213144268, 2, 1919, 1, 500
66.5302857142857, 150, 4, 0.5, 0, 6.49912087784554, 2, 719, 0, 500
66.5302857142857, 150, 4, 0.5, 0, 5.34187184913028, 2, 1919, 1, 500
66.5302857142857, 150, 4, 0.75, 0, 4.74382297069207, 2, 719, 0, 500
66.5302857142857, 150, 4, 0.75, 0, 4.09611484725819, 2, 1919, 1, 500
66.5302857142857, 150, 4, 1.0, 0, 3.73505145700355, 2, 719, 0, 500
66.5302857142857, 150, 4, 1.0, 0, 3.32151690513708, 2, 1919, 1, 500
69.0700857142857, 150, 4, 0.25, 0, 10.2533836929087, 2, 719, 0, 500
69.0700857142857, 150, 4, 0.25, 0, 7.64163115165522, 2, 1919, 1, 500
69.0700857142857, 150, 4, 0.5, 0, 6.44921797473826, 2, 719, 0, 500
69.0700857142857, 150, 4, 0.5, 0, 5.30811221728378, 2, 1919, 1, 500
69.0700857142857, 150, 4, 0.75, 0, 4.70397111761734, 2, 719, 0, 500
69.0700857142857, 150, 4, 0.75, 0, 4.06636845824487, 2, 1919, 1, 500
69.0700857142857, 150, 4, 1.0, 0, 3.7021252402525, 2, 719, 0, 500
69.0700857142857, 150, 4, 1.0, 0, 3.29545262845694, 2, 1919, 1, 500
68.8386571428572, 150, 4, 0.25, 0, 10.2760464134763, 2, 719, 0, 500
68.8386571428572, 150, 4, 0.25, 0, 7.65421186676204, 2, 1919, 1, 500
68.8386571428572, 150, 4, 0.5, 0, 6.46715991592692, 2, 719, 0, 500
68.8386571428572, 150, 4, 0.5, 0, 5.32026069277395, 2, 1919, 1, 500
68.8386571428572, 150, 4, 0.75, 0, 4.71829265210175, 2, 719, 0, 500
68.8386571428572, 150, 4, 0.75, 0, 4.07706625960719, 2, 1919, 1, 500
68.8386571428572, 150, 4, 1.0, 0, 3.71395474280863, 2, 719, 0, 500
68.8386571428572, 150, 4, 1.0, 0, 3.30482268052594, 2, 1919, 1, 500
66.7558, 150, 4, 0.25, 0, 10.2891401494191, 2, 719, 0, 500
66.7558, 150, 4, 0.25, 0, 7.66147411778467, 2, 1919, 1, 500
66.7558, 150, 4, 0.5, 0, 6.47753548282123, 2, 719, 0, 500
66.7558, 150, 4, 0.5, 0, 5.3272805279335, 2, 1919, 1, 500
66.7558, 150, 4, 0.75, 0, 4.7265780123811, 2, 719, 0, 500
66.7558, 150, 4, 0.75, 0, 4.08325117208145, 2, 1919, 1, 500
66.7558, 150, 4, 1.0, 0, 3.7208000251597, 2, 719, 0, 500
66.7558, 150, 4, 1.0, 0, 3.31024176981288, 2, 1919, 1, 500
65.6415142857143, 150, 4, 0.25, 0, 11.1530308693323, 2, 719, 0, 500
65.6415142857143, 150, 4, 0.25, 0, 8.13040787062198, 2, 1919, 1, 500
65.6415142857143, 150, 4, 0.5, 0, 7.17754249489668, 2, 719, 0, 500
65.6415142857143, 150, 4, 0.5, 0, 5.79183723282565, 2, 1919, 1, 500
65.6415142857143, 150, 4, 0.75, 0, 5.2914202455408, 2, 719, 0, 500
65.6415142857143, 150, 4, 0.75, 0, 4.49805097844657, 2, 1919, 1, 500
65.6415142857143, 150, 4, 1.0, 0, 4.19029109553165, 2, 719, 0, 500
65.6415142857143, 150, 4, 1.0, 0, 3.67673771816405, 2, 1919, 1, 500
65.4443714285714, 150, 4, 0.25, 0, 11.1708960920482, 2, 719, 0, 500
65.4443714285714, 150, 4, 0.25, 0, 8.1398977086188, 2, 1919, 1, 500
65.4443714285714, 150, 4, 0.5, 0, 7.19234734242766, 2, 719, 0, 500
65.4443714285714, 150, 4, 0.5, 0, 5.80147357428787, 2, 1919, 1, 500
65.4443714285714, 150, 4, 0.75, 0, 5.30349234971229, 2, 719, 0, 500
65.4443714285714, 150, 4, 0.75, 0, 4.50677142406466, 2, 1919, 1, 500
65.4443714285714, 150, 4, 1.0, 0, 4.20038643555207, 2, 719, 0, 500
65.4443714285714, 150, 4, 1.0, 0, 3.68450787256515, 2, 1919, 1, 500
65.1797142857143, 150, 4, 0.25, 0, 10.3355802966927, 2, 719, 0, 500
65.1797142857143, 150, 4, 0.25, 0, 7.68719345600203, 2, 1919, 1, 500
65.1797142857143, 150, 4, 0.5, 0, 6.51439021042256, 2, 719, 0, 500
65.1797142857143, 150, 4, 0.5, 0, 5.35218321287735, 2, 1919, 1, 500
65.1797142857143, 150, 4, 0.75, 0, 4.7560284784191, 2, 719, 0, 500
65.1797142857143, 150, 4, 0.75, 0, 4.10521168841736, 2, 1919, 1, 500
65.1797142857143, 150, 4, 1.0, 0, 3.74514134787637, 2, 719, 0, 500
65.1797142857143, 150, 4, 1.0, 0, 3.32949384558917, 2, 1919, 1, 500
67.4880857142857, 150, 4, 0.25, 0, 10.2951238187801, 2, 719, 0, 500
67.4880857142857, 150, 4, 0.25, 0, 7.66479130210432, 2, 1919, 1, 500
67.4880857142857, 150, 4, 0.5, 0, 6.4822792619925, 2, 719, 0, 500
67.4880857142857, 150, 4, 0.5, 0, 5.33048871380067, 2, 1919, 1, 500
67.4880857142857, 150, 4, 0.75, 0, 4.73036697088839, 2, 719, 0, 500
67.4880857142857, 150, 4, 0.75, 0, 4.08607859645146, 2, 1919, 1, 500
67.4880857142857, 150, 4, 1.0, 0, 3.72393082177843, 2, 719, 0, 500
67.4880857142857, 150, 4, 1.0, 0, 3.31271954161426, 2, 1919, 1, 500
67.2566571428571, 150, 4, 0.25, 0, 10.3179716341763, 2, 719, 0, 500
67.2566571428571, 150, 4, 0.25, 0, 7.67744845484495, 2, 1919, 1, 500
67.2566571428571, 150, 4, 0.5, 0, 6.5004058884391, 2, 719, 0, 500
67.2566571428571, 150, 4, 0.5, 0, 5.3427399478574, 2, 1919, 1, 500
67.2566571428571, 150, 4, 0.75, 0, 4.7448499314115, 2, 719, 0, 500
67.2566571428571, 150, 4, 0.75, 0, 4.09688049375214, 2, 1919, 1, 500
67.2566571428571, 150, 4, 1.0, 0, 3.73590031194768, 2, 719, 0, 500
67.2566571428571, 150, 4, 1.0, 0, 3.32218818297663, 2, 1919, 1, 500
65.1738, 150, 4, 0.25, 0, 10.3311724989108, 2, 719, 0, 500
65.1738, 150, 4, 0.25, 0, 7.68475488719535, 2, 1919, 1, 500
65.1738, 150, 4, 0.5, 0, 6.51088849212086, 2, 719, 0, 500
65.1738, 150, 4, 0.5, 0, 5.3498192684568, 2, 1919, 1, 500
65.1738, 150, 4, 0.75, 0, 4.75322890659184, 2, 719, 0, 500
65.1738, 150, 4, 0.75, 0, 4.10312571476511, 2, 1919, 1, 500
65.1738, 150, 4, 1.0, 0, 3.74282680559089, 2, 719, 0, 500
65.1738, 150, 4, 1.0, 0, 3.32766441930473, 2, 1919, 1, 500
65.9060857142857, 150, 4, 0.25, 0, 10.3347680513564, 2, 719, 0, 500
65.9060857142857, 150, 4, 0.25, 0, 7.68674412967812, 2, 1919, 1, 500
65.9060857142857, 150, 4, 0.5, 0, 6.51374487406081, 2, 719, 0, 500
65.9060857142857, 150, 4, 0.5, 0, 5.35174759247015, 2, 1919, 1, 500
65.9060857142857, 150, 4, 0.75, 0, 4.75551252005436, 2, 719, 0, 500
65.9060857142857, 150, 4, 0.75, 0, 4.10482727076204, 2, 1919, 1, 500
65.9060857142857, 150, 4, 1.0, 0, 3.74471476975688, 2, 719, 0, 500
65.9060857142857, 150, 4, 1.0, 0, 3.32915669488457, 2, 1919, 1, 500
65.6746571428571, 150, 4, 0.25, 0, 10.3577923660296, 2, 719, 0, 500
65.6746571428571, 150, 4, 0.25, 0, 7.69947394948297, 2, 1919, 1, 500
65.6746571428571, 150, 4, 0.5, 0, 6.53204815285926, 2, 719, 0, 500
65.6746571428571, 150, 4, 0.5, 0, 5.36409685451596, 2, 1919, 1, 500
65.6746571428571, 150, 4, 0.75, 0, 4.7701501042725, 2, 719, 0, 500
65.6746571428571, 150, 4, 0.75, 0, 4.11572865515443, 2, 1919, 1, 500
65.6746571428571, 150, 4, 1.0, 0, 3.75681845778577, 2, 719, 0, 500
65.6746571428571, 150, 4, 1.0, 0, 3.33871966857643, 2, 1919, 1, 500
72.7455142857143, 150, 4, 0.25, 0, 10.0205600419432, 2, 719, 0, 500
72.7455142857143, 150, 4, 0.25, 0, 7.51155908221267, 2, 1919, 1, 500
72.7455142857143, 150, 4, 0.5, 0, 6.26607079317267, 2, 719, 0, 500
72.7455142857143, 150, 4, 0.5, 0, 5.1834157846118, 2, 1919, 1, 500
72.7455142857143, 150, 4, 0.75, 0, 4.55820790800234, 2, 719, 0, 500
72.7455142857143, 150, 4, 0.75, 0, 3.95698288534242, 2, 1919, 1, 500
72.7455142857143, 150, 4, 1.0, 0, 3.58192763994463, 2, 719, 0, 500
72.7455142857143, 150, 4, 1.0, 0, 3.19987078617016, 2, 1919, 1, 500
72.5140857142857, 150, 4, 0.25, 0, 10.0422041562172, 2, 719, 0, 500
72.5140857142857, 150, 4, 0.25, 0, 7.52371481627693, 2, 1919, 1, 500
72.5140857142857, 150, 4, 0.5, 0, 6.28300682267223, 2, 719, 0, 500
72.5140857142857, 150, 4, 0.5, 0, 5.19499956553724, 2, 1919, 1, 500
72.5140857142857, 150, 4, 0.75, 0, 4.57165435517428, 2, 719, 0, 500
72.5140857142857, 150, 4, 0.75, 0, 3.96711216785324, 2, 1919, 1, 500
72.5140857142857, 150, 4, 1.0, 0, 3.59300032208681, 2, 719, 0, 500
72.5140857142857, 150, 4, 1.0, 0, 3.20870445119885, 2, 1919, 1, 500
70.4312285714286, 150, 4, 0.25, 0, 10.0547083865245, 2, 719, 0, 500
70.4312285714286, 150, 4, 0.25, 0, 7.53073143573843, 2, 1919, 1, 500
70.4312285714286, 150, 4, 0.5, 0, 6.29279946421308, 2, 719, 0, 500
70.4312285714286, 150, 4, 0.5, 0, 5.20169253166995, 2, 1919, 1, 500
70.4312285714286, 150, 4, 0.75, 0, 4.57943229759114, 2, 719, 0, 500
70.4312285714286, 150, 4, 0.75, 0, 3.97296773831953, 2, 1919, 1, 500
70.4312285714286, 150, 4, 1.0, 0, 3.59940661210995, 2, 719, 0, 500
70.4312285714286, 150, 4, 1.0, 0, 3.21381266073846, 2, 1919, 1, 500
69.3169428571429, 150, 4, 0.25, 0, 10.8781059663497, 2, 719, 0, 500
69.3169428571429, 150, 4, 0.25, 0, 7.98332435605342, 2, 1919, 1, 500
69.3169428571429, 150, 4, 0.5, 0, 6.95141827552691, 2, 719, 0, 500
69.3169428571429, 150, 4, 0.5, 0, 5.64369537079246, 2, 1919, 1, 500
69.3169428571429, 150, 4, 0.75, 0, 5.1076878454815, 2, 719, 0, 500
69.3169428571429, 150, 4, 0.75, 0, 4.36458920447438, 2, 1919, 1, 500
69.3169428571429, 150, 4, 1.0, 0, 4.0369612639149, 2, 719, 0, 500
69.3169428571429, 150, 4, 1.0, 0, 3.55815658684676, 2, 1919, 1, 500
69.1198, 150, 4, 0.25, 0, 10.8951006094447, 2, 719, 0, 500
69.1198, 150, 4, 0.25, 0, 7.99247375388176, 2, 1919, 1, 500
69.1198, 150, 4, 0.5, 0, 6.9653040790562, 2, 719, 0, 500
69.1198, 150, 4, 0.5, 0, 5.65284467631576, 2, 1919, 1, 500
69.1198, 150, 4, 0.75, 0, 5.11893526146562, 2, 719, 0, 500
69.1198, 150, 4, 0.75, 0, 4.37279936594409, 2, 1919, 1, 500
69.1198, 150, 4, 1.0, 0, 4.04633048404228, 2, 719, 0, 500
69.1198, 150, 4, 1.0, 0, 3.56543312584493, 2, 1919, 1, 500
67.3455142857143, 150, 4, 0.25, 0, 10.9082692472515, 2, 719, 0, 500
67.3455142857143, 150, 4, 0.25, 0, 7.99955811964672, 2, 1919, 1, 500
67.3455142857143, 150, 4, 0.5, 0, 6.97607207279033, 2, 719, 0, 500
67.3455142857143, 150, 4, 0.5, 0, 5.65993493770029, 2, 1919, 1, 500
67.3455142857143, 150, 4, 0.75, 0, 5.12766043167576, 2, 719, 0, 500
67.3455142857143, 150, 4, 0.75, 0, 4.37916476815972, 2, 1919, 1, 500
67.3455142857143, 150, 4, 1.0, 0, 4.05360017604206, 2, 719, 0, 500
67.3455142857143, 150, 4, 1.0, 0, 3.57107632240357, 2, 1919, 1, 500
75.0538857142857, 150, 4, 0.25, 0, 9.98252760569967, 2, 719, 0, 500
75.0538857142857, 150, 4, 0.25, 0, 7.49016748326583, 2, 1919, 1, 500
75.0538857142857, 150, 4, 0.5, 0, 6.2363556519386, 2, 719, 0, 500
